Adjustment_Set,Coefficient_Set,Variance,MSE
"B1,G2",37,0.0037658737982627206,0.003767120125713417
"B1,G2",38,0.003904122477918758,0.003917010897596738
"B1,G2",39,0.035730127507160814,0.0364707771620241
"B1,G2",40,0.005156010193352098,0.0051614274694868935
"B1,G2",41,0.00624625314333566,0.006332396660309872
"B1,G2",42,0.0007643804847106515,0.0007647887138841412
"B1,G2",43,0.006908065586260303,0.006983291703226417
"B1,G2",44,0.00458715462306256,0.0047067561170892665
"B1,G2",45,0.00477493467011836,0.004816494754358197
"B1,G2",46,0.004512226186844127,0.004613009698002613
"B1,G2",47,0.00460097026020613,0.00460227138659486
"B1,G2",48,0.003408856514386371,0.0034092068914805315
"B1,G2",49,0.003858670186018476,0.003916793700200294
"B1,G1,G2",0,0.021816805386414374,0.022517416107132263
"B1,G1,G2",1,0.0014365467025906668,0.0014432066275236722
"B1,G1,G2",2,0.016570340353367543,0.017115322209235503
"B1,G1,G2",3,0.002442917398556294,0.0024939396854301594
"B1,G1,G2",4,0.013449126312173123,0.013455777173287478
"B1,G1,G2",5,0.0010209512558878853,0.0010214482992939268
"B1,G1,G2",6,0.0012941577403969714,0.0013084476852621377
"B1,G1,G2",7,0.0015756758522186927,0.001576033696262398
"B1,G1,G2",8,0.0006008788705177484,0.0006010203579262799
"B1,G1,G2",9,0.0019661595231192527,0.00196764548520254
"B1,G1,G2",10,0.0020490498047731004,0.0020801021409526973
"B1,G1,G2",11,0.0011523574382334698,0.001152359562848158
"B1,G1,G2",12,0.004194176270339588,0.004194889198449955
"B1,G1,G2",13,0.008951228505931887,0.008958093195275985
"B1,G1,G2",14,0.0008256092861101281,0.0009029468155166309
"B1,G1,G2",15,0.0014769169987901083,0.0014854544124788805
"B1,G1,G2",16,0.00555149184233109,0.005562632498583024
"B1,G1,G2",17,0.0023452358832852676,0.0023669559350639616
"B1,G1,G2",18,0.003082659466834943,0.003179520484096779
"B1,G1,G2",19,0.0013568342899193914,0.0013636391510006103
"B1,G1,G2",20,0.001017185929978012,0.001031760261133958
"B1,G1,G2",21,0.0059941254436268986,0.0059983798448008975
"B1,G1,G2",22,0.0010386853088851303,0.0010413946903910438
"B1,G1,G2",23,0.002486447140817015,0.0025054668103330763
"B1,G1,G2",24,0.0028999064466348743,0.0029801124241323933
"B1,G1,G2",25,0.003710362033433145,0.003714393127211102
"B1,G1,G2",26,0.002086003138584036,0.0020934559444891953
"B1,G1,G2",27,0.0019627654804701897,0.0019895734640992184
"B1,G1,G2",28,0.001977585334870896,0.0019971460924811573
"B1,G1,G2",29,0.004890539475204621,0.004894337870233768
"B1,G1,G2",30,0.001912884409844524,0.0019142092122243315
"B1,G1,G2",31,0.0015012880403512112,0.0015043766440879754
"B1,G1,G2",32,0.006870057302556073,0.007014010671897194
"B1,G1,G2",33,0.0007544614689872195,0.0007553920080615499
"B1,G1,G2",34,0.009545853962598666,0.009700077267817025
"B1,G1,G2",35,0.005323503734695298,0.005324095591014619
"B1,G1,G2",36,0.0017505021608178425,0.001775305832965563
"B1,G1,G2",37,0.0039343734918763865,0.003951506092328183
"B1,G1,G2",38,0.0019025380025986922,0.0019291453825973377
"B1,G1,G2",39,0.003977964169454729,0.0040190498471612286
"B1,G1,G2",40,0.0027602733353235417,0.002819989238932151
"B1,G1,G2",41,0.002841027389335391,0.002861925800930614
"B1,G1,G2",42,0.001120463193469873,0.001121788694276139
"B1,G1,G2",43,0.0007237013276048312,0.0007332347874877719
"B1,G1,G2",44,0.002249527159993594,0.002343757564468692
"B1,G1,G2",45,0.0031531229895531447,0.0031641110933961917
"B1,G1,G2",46,0.019291285626648155,0.019393713315623326
"B1,G1,G2",47,0.0013660265565148602,0.0013805205465931038
"B1,G1,G2",48,0.005680318763747609,0.0056811711585283324
"B1,G1,G2",49,0.0045350013210719116,0.004535389565360247
